business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.RestaurantsTableService,attributes.WiFi,attributes.BikeParking,attributes.BusinessParking,attributes.BusinessAcceptsCreditCards,attributes.RestaurantsReservations,attributes.WheelchairAccessible,attributes.Caters,attributes.OutdoorSeating,attributes.RestaurantsGoodForGroups,attributes.HappyHour,attributes.BusinessAcceptsBitcoin,attributes.RestaurantsPriceRange2,attributes.Ambience,attributes.HasTV,attributes.Alcohol,attributes.GoodForMeal,attributes.DogsAllowed,attributes.RestaurantsTakeOut,attributes.NoiseLevel,attributes.RestaurantsAttire,attributes.RestaurantsDelivery,attributes.GoodForKids,attributes.ByAppointmentOnly,attributes.AcceptsInsurance,attributes.HairSpecializesIn,attributes.GoodForDancing,attributes.BestNights,attributes.Music,attributes.BYOB,attributes.CoatCheck,attributes.Smoking,attributes.DriveThru,attributes.BYOBCorkage,attributes.Corkage,attributes.RestaurantsCounterService,attributes.AgesAllowed,attributes.DietaryRestrictions,attributes.Open24Hours,hours.Monday,hours.Tuesday,hours.Wednesday,hours.Thursday,hours.Friday,hours.Saturday,hours.Sunday
e8AVhjfCjfu4Hs9yU14O-A,Subway,9226 SE Division St,Portland,OR,97266,45.5041226,-122.5675246,2,5,0,"Sandwiches, Fast Food, Restaurants",NA,NA,NA,NA,True,False,NA,NA,NA,False,NA,NA,1,NA,False,NA,NA,NA,True,NA,'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EDnEiL_57GeJsJdNw7XegA,Yum Zap,4290 SE Belmont St,Portland,OR,97215,45.5165514,-122.6179155,4,21,0,"Street Vendors, Thai, Food Stands, Restaurants, Food",NA,NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",False,False,NA,NA,True,True,NA,NA,1,NA,NA,u'none',NA,NA,True,NA,u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:30-17:0,11:30-17:0,11:30-17:0,11:30-17:0,11:30-17:0,11:30-17:0,11:30-17:0
nlN3BxnutrleAWigGfPjRQ,Taco Time,1024 NE 82nd Ave,Portland,OR,97220,45.5305629,-122.5787678,2,20,0,"Restaurants, Food, Mexican, Fast Food",False,'no',False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,False,True,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,u'none',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,True,u'quiet',u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0
XDcKfH9EtDDRuh9aeonxiw,Bollywood Bites,13551 NW Cornell Rd,Portland,OR,97229,45.5282692,-122.8150723,3.5,250,1,"Restaurants, Indian",True,u'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,False,True,False,True,True,NA,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-21:30,14:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30
JoVa5XWVlZru26vpZop0KA,Gold Bowl Chinese Restaurant,3582 SE Powell Blvd,Portland,OR,97202,45.496484100000004,-122.6267613,2.5,28,0,"Restaurants, Chinese",NA,u'no',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,NA,False,False,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,u'full_bar',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,True,u'quiet',u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-21:0
Rs064MuP6vA2EPRyLHeCSA,Che' Cafe,7316 N Lombard St,Portland,OR,97203,45.587732,-122.742584,4.5,97,0,"American (New), Restaurants, Breakfast & Brunch, Food Stands, Vegetarian",False,u'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,True,False,True,True,NA,False,1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0
Ka39hUY2QutjcLQXQfhbwA,Kura Sushi,8230 SE Harrison St,Portland,OR,97216,45.5076790486,-122.5784179443,4.5,113,1,"Sushi Bars, Teppanyaki, Japanese, Conveyor Belt Sushi, Restaurants",True,u'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False,True,False,None,True,True,NA,1,"{'touristy': None, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}",True,u'beer_and_wine',"{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': None}",False,True,u'quiet','casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
mkFMUs5B9MOTDT6IPDs3Hg,The Grilled Cheese Grill,SW 3rd & Washington St,Portland,OR,97205,45.5195838,-122.6748057,4,247,0,"Local Flavor, Food Stands, Sandwiches, Food, Street Vendors, Restaurants",NA,u'no',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,False,False,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,True,u'average',u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-15:0,11:0-15:0,11:0-15:0,11:0-15:0,11:0-16:0,11:0-16:0,NA
vgn1LR6IaHW_v24x64vp3Q,Starbucks,1039 NW Couch St,Portland,OR,97209,45.523783,-122.681998,4,88,1,"Bars, Food, Beer, Wine & Spirits, Coffee & Tea, Restaurants, Wine Bars, Tapas Bars, Nightlife",NA,u'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,False,True,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,u'beer_and_wine',NA,True,True,u'average',u'casual',False,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6:0-18:0,6:0-18:0,6:0-18:0,6:0-18:0,6:0-18:0,6:0-18:0,6:0-18:0
4JVjm7ZmXrmZboCAJ5aV_Q,Leonardo's,939 NW 10th Ave,Portland,OR,97209,45.5298628,-122.6815122,3.5,9,0,"Restaurants, Italian",NA,NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,NA,NA,True,True,True,NA,2,NA,NA,'full_bar',NA,NA,True,NA,'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YlB4p-HGhsaRRZ9AZp5ceQ,Mix 'n' Match Creamery Cafe,2144 SE Oak Grove Blvd,Portland,OR,97267,45.4105073,-122.6161593,4.5,8,0,"Coffee & Tea, Restaurants, Internet Cafes, Food Stands, Food, Ice Cream & Frozen Yogurt",NA,u'free',NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,True,True,True,True,NA,NA,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,NA,NA,NA,True,NA,'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hu5lgah6P_5Wo3UIxrflOg,Banh Mi Up,8037 N Lombard St,Portland,OR,97205,45.58959,-122.7485365,4.5,86,1,"Asian Fusion, Food, Soup, Food Trucks, Sandwiches, Vietnamese, Food Stands, Restaurants",True,u'free',True,"{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': False}",True,False,True,True,True,NA,True,False,NA,"{'touristy': None, 'hipster': True, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': True, 'casual': None}",False,u'beer_and_wine',NA,True,True,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,11:0-19:30,11:0-19:30,11:0-19:30,11:0-19:30,11:0-19:30,11:0-19:30
lE77zvicz0j58dN6Qwzqiw,Om Nom Nom... Sandwiches,"A La Carts Food Pavilion, SE 50th Ave & SE Division St",Portland,OR,97206,45.5052785,-122.617115,4,6,0,"Food, Food Stands, Restaurants, Sandwiches",NA,u'free',NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,True,NA,False,True,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,u'none',NA,NA,True,u'average',u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HyKVWrSrar2L33vMl-s5Ow,Ichiza Kitchen & Tea House,5411 NE 30th Ave,Portland,OR,97211,45.5623049,-122.6351216,4.5,297,1,"Vegan, Vegetarian, Asian Fusion, Restaurants, Food, Coffee & Tea",True,u'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,True,True,True,False,False,NA,2,"{'touristy': False, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': True, 'trendy': None, 'upscale': False, 'classy': True, 'casual': True}",False,u'beer_and_wine',"{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}",False,True,u'average','casual',True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,NA,NA,NA,14:0-22:0,14:0-22:0,14:0-22:0
PkWbzPdaT_HxDfiqXnX2jA,Holsteins Shakes and Buns,1139 NW Couch St,Portland,OR,97209,45.5238061,-122.6829732,3.5,153,0,"Restaurants, Nightlife, Burgers, Bars",True,'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,NA,False,False,True,True,NA,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}",True,u'full_bar',"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,True,u'average','casual',False,True,NA,NA,NA,False,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': True, 'sunday': True, 'saturday': False}","{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",NA,False,u'no',False,NA,NA,NA,NA,NA,NA,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-22:0
nhZZOShUGCw29yNNQklFAQ,A Cajun Life,4262 SE Belmont St,Portland,OR,97215,45.5165526,-122.6183043,4,11,0,"Restaurants, Cajun/Creole, Food Trucks, Food, Ethnic Food, Specialty Food, Southern",NA,u'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,False,NA,True,True,True,NA,False,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}",False,u'none',NA,NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,NA
f79n5_6u6TgFzKf3BqDGFg,The North Star Coffeehouse,7540 N Interstate Ave,Portland,OR,97217,45.5777944,-122.6817751,4.5,31,0,"Restaurants, Food, Cafes, Coffee & Tea",NA,'free',NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,False,True,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,u'none',NA,NA,True,u'quiet',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,8:0-15:0,8:0-15:0
4vZUcLYgZniOJ2Uakp8QnQ,Oregon Ice Works,3221 SE Division St,Portland,OR,97202,45.5048135,-122.6323951,4.5,40,0,"Restaurants, Vegan, Food Stands, Food, Desserts, Ice Cream & Frozen Yogurt",NA,u'no',NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,False,NA,False,True,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,u'none',NA,NA,True,u'quiet',u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12:0-20:0,12:0-21:0,12:0-21:0,NA
LiiVmctyPfeKejW_-jL0Wg,Whole Foods Market,4301 NE Sandy Blvd,Portland,OR,97213,45.5368989,-122.6186228,3.5,122,1,"Grocery, Delis, Organic Stores, Food, Specialty Food, Health Markets, Restaurants",NA,'free',True,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,True,True,True,NA,NA,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,'beer_and_wine',NA,NA,True,u'average',u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,7:0-22:0,7:0-22:0,8:0-21:0,9:0-20:0,8:0-21:0,8:0-21:0
sXSB0-xJGbBs6n5mfOhD3w,Pizzicato Pizza,705 SW Alder St,Portland,OR,97205,45.52021,-122.679502,4,94,0,"Pizza, Restaurants",NA,u'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,True,True,True,True,NA,1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,u'beer_and_wine',NA,NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-21:0,12:0-20:0,NA
2HnuhnOB1PWD6jGqRpRKkg,Essential Juices and Smoothies,1122 SE Tacoma St,Portland,OR,97202,45.46412,-122.6546679,4.5,25,1,"Juice Bars & Smoothies, Food, Vegan, Restaurants, Food Stands",False,'no',True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,NA,True,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-16:0
rufqOvxn-3uNIA7mPUjADA,Fuel Cafe,1452 NE Alberta St,Portland,OR,97211,45.5589341,-122.650522,4,304,1,"Bagels, American (Traditional), Restaurants, Sandwiches, Vegan, Vegetarian, Coffee & Tea, Breakfast & Brunch, Cafes, Food",NA,u'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,True,True,True,NA,False,2,"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': False, 'brunch': True, 'breakfast': True}",NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8:0-15:0,8:0-15:0,8:0-15:0,8:0-15:0,8:0-15:0,8:0-15:0,8:0-15:0
y97FA-LZcYdZZXLW74GM1g,PDX Six Seven One,5235 NE Sandy Blvd,Portland,OR,97213,45.5403827648,-122.6094500312,4.5,81,0,"Food Trucks, Asian Fusion, Guamanian, Food, Food Stands, Restaurants",False,u'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,False,True,True,True,True,NA,False,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,NA,11:0-14:0,NA,NA,NA,NA
-txyUpPyrwRkE3qG4B5hIQ,Sniff Cafe,1828 NW Raleigh St,Portland,OR,97209,45.5340854,-122.6900507,4,12,0,"Restaurants, Coffee & Tea, Pets, Pet Services, Cafes, Food",NA,u'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,False,True,False,True,NA,1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,u'beer_and_wine',NA,NA,True,u'average',u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,9:0-19:0,NA
GpL_bSYuUA0JepPygA5JNw,McDonald's,2010 NE Cesar E Chavez Blvd,Portland,OR,97212,45.5372737992,-122.6224843122,2.5,23,1,"Food, Burgers, Fast Food, Coffee & Tea, Restaurants",NA,u'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,NA,False,True,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,u'none',"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,True,u'average','casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,6:0-23:0
DwcvHr4TmV-XANh9xp6V7w,Kings Omelets Restaurant,10711 NE Halsey St,Portland,OR,97220,45.5337169,-122.5527792,3.5,110,1,"American (Traditional), Restaurants, Diners",NA,'no',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,NA,False,False,True,NA,NA,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",NA,True,'average','casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,'no',NA,NA,NA,NA,NA,7:0-14:30,7:0-14:30,7:0-14:30,7:0-14:30,7:0-14:30,7:0-14:30,7:0-14:30
ubPoieW7zoxeA35OVjR6Zg,La Prima Trattoria,4775 SW 77th Ave,Portland,OR,97225,45.4852949,-122.7570045,3,8,0,"Restaurants, Italian",True,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True,NA,NA,False,NA,True,NA,2,NA,NA,u'full_bar',NA,NA,True,NA,u'casual',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16:30-21:0,16:30-21:0,16:30-21:0,16:0-22:0,16:30-22:0,16:0-20:30
f0oH9z87AU0buNUJlwCYXQ,Steinhaus,2366 SE 82nd Ave,Portland,OR,97216,45.5056655779,-122.5783098961,4,54,0,"German, Beer Bar, Nightlife, Pubs, Bars, Restaurants",NA,NA,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,NA,True,True,True,NA,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,'full_bar',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,True,u'quiet','casual',False,False,NA,NA,NA,False,"{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}",{},NA,False,u'outdoor',NA,NA,NA,NA,NA,NA,NA,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-2:0,11:0-2:0,11:0-1:0
275cMm5-frjzlTee3ULH9Q,Round Table Pizza,4141 NE 122nd Ave,Portland,OR,97230,45.552854,-122.537593,2.5,74,1,"Restaurants, Pizza",NA,'no',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,NA,True,False,True,NA,NA,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,True,'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,11:0-22:0,12:0-22:0,11:0-20:0,12:0-23:0,11:0-23:0,11:0-22:0
WoXBHrn4wQUNl7a2Tr_Nnw,SuperDog,1033 SW 6th Ave,Portland,OR,97204,45.5167011,-122.680065,4.5,13,0,"Hot Dogs, Restaurants",NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,NA,False,True,NA,NA,1,NA,NA,u'beer_and_wine',NA,NA,True,u'average',u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-19:30,11:0-19:30,11:0-19:30,11:0-19:30,11:0-19:30,NA,NA
eH-STsVsBkI92atPS2GJog,Dogs and Fries,1717 SW 10th,Portland,OR,97201,45.5116405875,-122.6854263437,4,19,1,"Food Stands, Restaurants, American (Traditional), Food Trucks, Food",NA,u'no',True,NA,True,False,NA,NA,None,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,True,NA,u'casual',None,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,NA,NA,NA
5fBj4YiqxXFTg3oxIQmwpQ,R&R Bar,716 NW 21st Ave,Portland,OR,97209,45.52798,-122.694272,4,23,1,"Restaurants, Cocktail Bars, Bars, Tapas/Small Plates, Caribbean, Nightlife",True,u'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,NA,NA,NA,True,True,NA,NA,NA,"{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': None, 'casual': None}",False,u'full_bar',NA,NA,True,NA,NA,False,NA,NA,NA,NA,NA,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",NA,False,False,u'no',NA,NA,False,NA,NA,NA,NA,NA,NA,NA,16:0-23:0,16:0-23:0,16:0-23:0,NA
ovu9e3gaB7SW863QT4FgKQ,G-Love,1615 NW 21st Ave Portland Or,Portland,OR,97209,45.534323,-122.69495,4.5,93,1,"American (New), Restaurants",True,u'no',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,True,True,True,NA,True,False,NA,"{'touristy': False, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': True, 'trendy': True, 'upscale': None, 'classy': True, 'casual': True}",False,u'full_bar',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,u'average',NA,True,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,True,NA,NA,NA,NA,0:0-0:0,17:0-22:0,14:0-20:0,14:0-20:0,14:0-20:0,14:0-20:0,14:0-20:0
WOwbHRuMOFZPk-cUS0pUwQ,Tacos Chavez,5222 SE Foster Rd,Portland,OR,97206,45.495104,-122.6083634,3.5,15,0,"Mexican, Restaurants",False,'no',True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,False,True,False,NA,NA,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,True,u'average','casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,NA
